mode,metric,k,l,d,alpha,index,real,pred,error
weighted_exp,dtw,9,72,3,0.500000,3515,0.333694,0.355143,0.021448
weighted_exp,dtw,9,72,3,0.500000,3516,0.331760,0.353468,0.021708
weighted_exp,dtw,9,72,3,0.500000,3517,0.330602,0.355412,0.024811
weighted_exp,dtw,9,72,3,0.500000,3518,0.330366,0.355578,0.025212
weighted_exp,dtw,9,72,3,0.500000,3519,0.331202,0.361589,0.030387
weighted_exp,dtw,9,72,3,0.500000,3520,0.333285,0.346864,0.013579
weighted_exp,dtw,9,72,3,0.500000,3521,0.336913,0.346643,0.009730
weighted_exp,dtw,9,72,3,0.500000,3522,0.342412,0.345493,0.003081
weighted_exp,dtw,9,72,3,0.500000,3523,0.350107,0.325862,0.024246
weighted_exp,dtw,9,72,3,0.500000,3524,0.360325,0.325886,0.034439
weighted_exp,dtw,9,72,3,0.500000,3525,0.373391,0.326814,0.046578
weighted_exp,dtw,9,72,3,0.500000,3526,0.389633,0.323802,0.065831
weighted_exp,dtw,9,72,3,0.500000,3527,0.409376,0.323979,0.085396
weighted_exp,dtw,9,72,3,0.500000,3528,0.432946,0.325036,0.107909
weighted_exp,dtw,9,72,3,0.500000,3529,0.460669,0.324171,0.136498
weighted_exp,dtw,9,72,3,0.500000,3530,0.492670,0.324911,0.167759
weighted_exp,dtw,9,72,3,0.500000,3531,0.528268,0.325087,0.203181
weighted_exp,dtw,9,72,3,0.500000,3532,0.566582,0.324239,0.242343
weighted_exp,dtw,9,72,3,0.500000,3533,0.606729,0.323722,0.283007
weighted_exp,dtw,9,72,3,0.500000,3534,0.647826,0.322966,0.324860
weighted_exp,dtw,9,72,3,0.500000,3535,0.688992,0.323507,0.365485
weighted_exp,dtw,9,72,3,0.500000,3536,0.729344,0.327151,0.402193
weighted_exp,dtw,9,72,3,0.500000,3537,0.768001,0.330275,0.437726
weighted_exp,dtw,9,72,3,0.500000,3538,0.804081,0.418266,0.385815
weighted_exp,dtw,9,72,3,0.500000,3539,0.836700,0.430455,0.406245
weighted_exp,dtw,9,72,3,0.500000,3540,0.865177,0.484148,0.381029
weighted_exp,dtw,9,72,3,0.500000,3541,0.889630,0.531606,0.358024
weighted_exp,dtw,9,72,3,0.500000,3542,0.910375,0.656288,0.254088
weighted_exp,dtw,9,72,3,0.500000,3543,0.927732,0.778189,0.149543
weighted_exp,dtw,9,72,3,0.500000,3544,0.942017,0.808253,0.133764
weighted_exp,dtw,9,72,3,0.500000,3545,0.953548,0.837593,0.115956
weighted_exp,dtw,9,72,3,0.500000,3546,0.962643,0.863383,0.099260
weighted_exp,dtw,9,72,3,0.500000,3547,0.969619,0.885977,0.083642
weighted_exp,dtw,9,72,3,0.500000,3548,0.974794,0.906580,0.068213
weighted_exp,dtw,9,72,3,0.500000,3549,0.978485,0.936035,0.042450
weighted_exp,dtw,9,72,3,0.500000,3550,0.980981,0.947893,0.033088
weighted_exp,dtw,9,72,3,0.500000,3551,0.982452,0.964006,0.018446
weighted_exp,dtw,9,72,3,0.500000,3552,0.983038,0.970629,0.012410
weighted_exp,dtw,9,72,3,0.500000,3553,0.982881,0.976430,0.006450
weighted_exp,dtw,9,72,3,0.500000,3554,0.982120,0.977831,0.004289
weighted_exp,dtw,9,72,3,0.500000,3555,0.980897,0.977842,0.003055
weighted_exp,dtw,9,72,3,0.500000,3556,0.979352,0.977327,0.002025
weighted_exp,dtw,9,72,3,0.500000,3557,0.977627,0.976863,0.000763
weighted_exp,dtw,9,72,3,0.500000,3558,0.975860,0.975862,0.000002
weighted_exp,dtw,9,72,3,0.500000,3559,0.974195,0.975122,0.000927
weighted_exp,dtw,9,72,3,0.500000,3560,0.972747,0.974109,0.001362
weighted_exp,dtw,9,72,3,0.500000,3561,0.971541,0.973198,0.001658
weighted_exp,dtw,9,72,3,0.500000,3562,0.970577,0.972073,0.001495
weighted_exp,dtw,9,72,3,0.500000,3563,0.969858,0.971254,0.001395
weighted_exp,dtw,9,72,3,0.500000,3564,0.969384,0.970585,0.001201
weighted_exp,dtw,9,72,3,0.500000,3565,0.969156,0.969796,0.000640
weighted_exp,dtw,9,72,3,0.500000,3566,0.969174,0.969143,0.000032
weighted_exp,dtw,9,72,3,0.500000,3567,0.969441,0.968736,0.000705
weighted_exp,dtw,9,72,3,0.500000,3568,0.969956,0.968334,0.001622
weighted_exp,dtw,9,72,3,0.500000,3569,0.970721,0.968033,0.002688
weighted_exp,dtw,9,72,3,0.500000,3570,0.971718,0.967808,0.003909
weighted_exp,dtw,9,72,3,0.500000,3571,0.972854,0.967511,0.005343
weighted_exp,dtw,9,72,3,0.500000,3572,0.974018,0.967375,0.006643
weighted_exp,dtw,9,72,3,0.500000,3573,0.975099,0.967208,0.007891
weighted_exp,dtw,9,72,3,0.500000,3574,0.975984,0.966946,0.009038
weighted_exp,dtw,9,72,3,0.500000,3575,0.976564,0.966570,0.009994
weighted_exp,dtw,9,72,3,0.500000,3576,0.976726,0.965757,0.010969
weighted_exp,dtw,9,72,3,0.500000,3577,0.976359,0.964652,0.011707
weighted_exp,dtw,9,72,3,0.500000,3578,0.975351,0.963094,0.012256
weighted_exp,dtw,9,72,3,0.500000,3579,0.973591,0.960993,0.012598
weighted_exp,dtw,9,72,3,0.500000,3580,0.970944,0.958253,0.012690
weighted_exp,dtw,9,72,3,0.500000,3581,0.967174,0.954783,0.012391
weighted_exp,dtw,9,72,3,0.500000,3582,0.962024,0.950488,0.011536
weighted_exp,dtw,9,72,3,0.500000,3583,0.955234,0.945251,0.009983
weighted_exp,dtw,9,72,3,0.500000,3584,0.946546,0.938979,0.007568
weighted_exp,dtw,9,72,3,0.500000,3585,0.935702,0.922945,0.012756
weighted_exp,dtw,9,72,3,0.500000,3586,0.922441,0.913702,0.008740
weighted_exp,dtw,9,72,3,0.500000,3587,0.906507,0.910790,0.004283
weighted_exp,dtw,9,72,3,0.500000,3588,0.887639,0.899507,0.011867
weighted_exp,dtw,9,72,3,0.500000,3589,0.865580,0.887543,0.021963
weighted_exp,dtw,9,72,3,0.500000,3590,0.840222,0.877936,0.037713
weighted_exp,dtw,9,72,3,0.500000,3591,0.812067,0.870337,0.058270
weighted_exp,dtw,9,72,3,0.500000,3592,0.781766,0.858851,0.077085
weighted_exp,dtw,9,72,3,0.500000,3593,0.749973,0.850326,0.100353
weighted_exp,dtw,9,72,3,0.500000,3594,0.717341,0.828615,0.111274
weighted_exp,dtw,9,72,3,0.500000,3595,0.684521,0.826497,0.141977
weighted_exp,dtw,9,72,3,0.500000,3596,0.652167,0.804742,0.152575
weighted_exp,dtw,9,72,3,0.500000,3597,0.620931,0.782402,0.161472
weighted_exp,dtw,9,72,3,0.500000,3598,0.591466,0.741194,0.149728
weighted_exp,dtw,9,72,3,0.500000,3599,0.564425,0.714134,0.149710
weighted_exp,dtw,9,72,3,0.500000,3600,0.540314,0.656418,0.116103
weighted_exp,dtw,9,72,3,0.500000,3601,0.519060,0.644321,0.125260
weighted_exp,dtw,9,72,3,0.500000,3602,0.500442,0.627694,0.127252
weighted_exp,dtw,9,72,3,0.500000,3603,0.484240,0.612650,0.128410
weighted_exp,dtw,9,72,3,0.500000,3604,0.470234,0.597151,0.126917
weighted_exp,dtw,9,72,3,0.500000,3605,0.458203,0.576571,0.118368
weighted_exp,dtw,9,72,3,0.500000,3606,0.447928,0.558568,0.110639
weighted_exp,dtw,9,72,3,0.500000,3607,0.439189,0.552310,0.113121
weighted_exp,dtw,9,72,3,0.500000,3608,0.431765,0.533779,0.102014
weighted_exp,dtw,9,72,3,0.500000,3609,0.425436,0.490632,0.065196
weighted_exp,dtw,9,72,3,0.500000,3610,0.420003,0.450939,0.030936
weighted_exp,dtw,9,72,3,0.500000,3611,0.415342,0.440539,0.025197
weighted_exp,dtw,9,72,3,0.500000,3612,0.411352,0.430477,0.019125
weighted_exp,dtw,9,72,3,0.500000,3613,0.407932,0.423321,0.015389
weighted_exp,dtw,9,72,3,0.500000,3614,0.404979,0.416602,0.011624
weighted_exp,dtw,9,72,3,0.500000,3615,0.402391,0.410592,0.008201
weighted_exp,dtw,9,72,3,0.500000,3616,0.400065,0.403190,0.003125
weighted_exp,dtw,9,72,3,0.500000,3617,0.397901,0.392779,0.005122
weighted_exp,dtw,9,72,3,0.500000,3618,0.395796,0.390042,0.005754
weighted_exp,dtw,9,72,3,0.500000,3619,0.393647,0.388537,0.005110
weighted_exp,dtw,9,72,3,0.500000,3620,0.391369,0.387532,0.003838
weighted_exp,dtw,9,72,3,0.500000,3621,0.388940,0.383319,0.005621
weighted_exp,dtw,9,72,3,0.500000,3622,0.386353,0.380484,0.005869
weighted_exp,dtw,9,72,3,0.500000,3623,0.383601,0.376645,0.006956
weighted_exp,dtw,9,72,3,0.500000,3624,0.380678,0.373480,0.007198
weighted_exp,dtw,9,72,3,0.500000,3625,0.377578,0.370210,0.007368
weighted_exp,dtw,9,72,3,0.500000,3626,0.374294,0.367518,0.006776
weighted_exp,dtw,9,72,3,0.500000,3627,0.370819,0.364160,0.006659
weighted_exp,dtw,9,72,3,0.500000,3628,0.367148,0.361047,0.006101
weighted_exp,dtw,9,72,3,0.500000,3629,0.363274,0.357054,0.006220
weighted_exp,dtw,9,72,3,0.500000,3630,0.359204,0.356317,0.002887
weighted_exp,dtw,9,72,3,0.500000,3631,0.355004,0.352226,0.002778
weighted_exp,dtw,9,72,3,0.500000,3632,0.350755,0.349463,0.001292
weighted_exp,dtw,9,72,3,0.500000,3633,0.346535,0.345203,0.001333
weighted_exp,dtw,9,72,3,0.500000,3634,0.342426,0.341726,0.000699
weighted_exp,dtw,9,72,3,0.500000,3635,0.338506,0.336476,0.002030
weighted_exp,dtw,9,72,3,0.500000,3636,0.334857,0.333328,0.001529
weighted_exp,dtw,9,72,3,0.500000,3637,0.331557,0.330270,0.001286
weighted_exp,dtw,9,72,3,0.500000,3638,0.328686,0.327840,0.000846
weighted_exp,dtw,9,72,3,0.500000,3639,0.326326,0.326605,0.000280
weighted_exp,dtw,9,72,3,0.500000,3640,0.324582,0.323582,0.000999
weighted_exp,dtw,9,72,3,0.500000,3641,0.323671,0.323914,0.000244
weighted_exp,dtw,9,72,3,0.500000,3642,0.323836,0.324945,0.001109
weighted_exp,dtw,9,72,3,0.500000,3643,0.325322,0.327795,0.002473
weighted_exp,dtw,9,72,3,0.500000,3644,0.328371,0.332371,0.004000
weighted_exp,dtw,9,72,3,0.500000,3645,0.333228,0.336702,0.003474
weighted_exp,dtw,9,72,3,0.500000,3646,0.340134,0.342727,0.002593
weighted_exp,dtw,9,72,3,0.500000,3647,0.349335,0.352845,0.003510
weighted_exp,dtw,9,72,3,0.500000,3648,0.361074,0.365623,0.004549
weighted_exp,dtw,9,72,3,0.500000,3649,0.375594,0.402847,0.027253
weighted_exp,dtw,9,72,3,0.500000,3650,0.393048,0.422638,0.029589
weighted_exp,dtw,9,72,3,0.500000,3651,0.413231,0.446141,0.032911
weighted_exp,dtw,9,72,3,0.500000,3652,0.435845,0.479162,0.043317
weighted_exp,dtw,9,72,3,0.500000,3653,0.460594,0.495929,0.035335
weighted_exp,dtw,9,72,3,0.500000,3654,0.487182,0.520427,0.033244
weighted_exp,dtw,9,72,3,0.500000,3655,0.515312,0.563895,0.048583
weighted_exp,dtw,9,72,3,0.500000,3656,0.544688,0.593483,0.048795
weighted_exp,dtw,9,72,3,0.500000,3657,0.575012,0.615318,0.040306
weighted_exp,dtw,9,72,3,0.500000,3658,0.605990,0.636607,0.030618
weighted_exp,dtw,9,72,3,0.500000,3659,0.637323,0.652273,0.014950
weighted_exp,dtw,9,72,3,0.500000,3660,0.668716,0.671641,0.002925
weighted_exp,dtw,9,72,3,0.500000,3661,0.699878,0.688399,0.011479
weighted_exp,dtw,9,72,3,0.500000,3662,0.730515,0.707789,0.022726
weighted_exp,dtw,9,72,3,0.500000,3663,0.760337,0.729123,0.031214
weighted_exp,dtw,9,72,3,0.500000,3664,0.789052,0.745928,0.043123
weighted_exp,dtw,9,72,3,0.500000,3665,0.816367,0.754565,0.061802
weighted_exp,dtw,9,72,3,0.500000,3666,0.841992,0.782664,0.059328
weighted_exp,dtw,9,72,3,0.500000,3667,0.865634,0.798284,0.067350
weighted_exp,dtw,9,72,3,0.500000,3668,0.887002,0.823421,0.063581
weighted_exp,dtw,9,72,3,0.500000,3669,0.905804,0.847592,0.058212
weighted_exp,dtw,9,72,3,0.500000,3670,0.921836,0.876154,0.045682
weighted_exp,dtw,9,72,3,0.500000,3671,0.935243,0.897111,0.038133
weighted_exp,dtw,9,72,3,0.500000,3672,0.946259,0.916256,0.030003
weighted_exp,dtw,9,72,3,0.500000,3673,0.955116,0.931557,0.023559
weighted_exp,dtw,9,72,3,0.500000,3674,0.962048,0.945874,0.016175
weighted_exp,dtw,9,72,3,0.500000,3675,0.967288,0.956216,0.011072
weighted_exp,dtw,9,72,3,0.500000,3676,0.971069,0.964226,0.006843
weighted_exp,dtw,9,72,3,0.500000,3677,0.973623,0.970152,0.003471
weighted_exp,dtw,9,72,3,0.500000,3678,0.975184,0.973679,0.001505
weighted_exp,dtw,9,72,3,0.500000,3679,0.975986,0.975804,0.000182
weighted_exp,dtw,9,72,3,0.500000,3680,0.976234,0.976482,0.000248
weighted_exp,dtw,9,72,3,0.500000,3681,0.976032,0.976552,0.000520
weighted_exp,dtw,9,72,3,0.500000,3682,0.975456,0.976226,0.000770
weighted_exp,dtw,9,72,3,0.500000,3683,0.974583,0.975648,0.001065
weighted_exp,dtw,9,72,3,0.500000,3684,0.973490,0.974550,0.001060
weighted_exp,dtw,9,72,3,0.500000,3685,0.972254,0.973619,0.001365
weighted_exp,dtw,9,72,3,0.500000,3686,0.970950,0.972637,0.001687
weighted_exp,dtw,9,72,3,0.500000,3687,0.969656,0.971658,0.002002
weighted_exp,dtw,9,72,3,0.500000,3688,0.968448,0.970727,0.002279
weighted_exp,dtw,9,72,3,0.500000,3689,0.967403,0.969896,0.002493
weighted_exp,dtw,9,72,3,0.500000,3690,0.966585,0.969199,0.002614
weighted_exp,dtw,9,72,3,0.500000,3691,0.966003,0.968639,0.002636
weighted_exp,dtw,9,72,3,0.500000,3692,0.965655,0.968197,0.002542
weighted_exp,dtw,9,72,3,0.500000,3693,0.965539,0.967835,0.002296
weighted_exp,dtw,9,72,3,0.500000,3694,0.965651,0.967516,0.001865
weighted_exp,dtw,9,72,3,0.500000,3695,0.965988,0.967200,0.001211
weighted_exp,dtw,9,72,3,0.500000,3696,0.966549,0.966840,0.000291
weighted_exp,dtw,9,72,3,0.500000,3697,0.967329,0.966384,0.000945
weighted_exp,dtw,9,72,3,0.500000,3698,0.968327,0.965783,0.002544
weighted_exp,dtw,9,72,3,0.500000,3699,0.969539,0.964983,0.004556
weighted_exp,dtw,9,72,3,0.500000,3700,0.970946,0.963930,0.007016
weighted_exp,dtw,9,72,3,0.500000,3701,0.972457,0.962552,0.009905
weighted_exp,dtw,9,72,3,0.500000,3702,0.973964,0.960759,0.013206
weighted_exp,dtw,9,72,3,0.500000,3703,0.975361,0.958453,0.016908
weighted_exp,dtw,9,72,3,0.500000,3704,0.976539,0.955533,0.021007
weighted_exp,dtw,9,72,3,0.500000,3705,0.977392,0.951909,0.025483
weighted_exp,dtw,9,72,3,0.500000,3706,0.977811,0.949230,0.028581
weighted_exp,dtw,9,72,3,0.500000,3707,0.977690,0.944146,0.033544
weighted_exp,dtw,9,72,3,0.500000,3708,0.976920,0.938121,0.038799
weighted_exp,dtw,9,72,3,0.500000,3709,0.975394,0.932984,0.042410
weighted_exp,dtw,9,72,3,0.500000,3710,0.972978,0.926804,0.046173
weighted_exp,dtw,9,72,3,0.500000,3711,0.969423,0.922053,0.047370
weighted_exp,dtw,9,72,3,0.500000,3712,0.964456,0.913996,0.050460
weighted_exp,dtw,9,72,3,0.500000,3713,0.957803,0.907675,0.050128
weighted_exp,dtw,9,72,3,0.500000,3714,0.949189,0.905392,0.043797
weighted_exp,dtw,9,72,3,0.500000,3715,0.938341,0.894464,0.043877
weighted_exp,dtw,9,72,3,0.500000,3716,0.924982,0.887354,0.037628
weighted_exp,dtw,9,72,3,0.500000,3717,0.908840,0.878162,0.030678
weighted_exp,dtw,9,72,3,0.500000,3718,0.889639,0.869315,0.020324
weighted_exp,dtw,9,72,3,0.500000,3719,0.867107,0.859406,0.007700
weighted_exp,dtw,9,72,3,0.500000,3720,0.841128,0.851269,0.010141
weighted_exp,dtw,9,72,3,0.500000,3721,0.812232,0.843689,0.031457
weighted_exp,dtw,9,72,3,0.500000,3722,0.781112,0.828869,0.047757
weighted_exp,dtw,9,72,3,0.500000,3723,0.748458,0.821216,0.072759
weighted_exp,dtw,9,72,3,0.500000,3724,0.714959,0.806999,0.092040
weighted_exp,dtw,9,72,3,0.500000,3725,0.681308,0.793408,0.112099
weighted_exp,dtw,9,72,3,0.500000,3726,0.648196,0.778722,0.130527
weighted_exp,dtw,9,72,3,0.500000,3727,0.616312,0.762089,0.145777
weighted_exp,dtw,9,72,3,0.500000,3728,0.586347,0.741660,0.155313
weighted_exp,dtw,9,72,3,0.500000,3729,0.558994,0.720560,0.161566
weighted_exp,dtw,9,72,3,0.500000,3730,0.534784,0.698280,0.163497
weighted_exp,dtw,9,72,3,0.500000,3731,0.513617,0.671277,0.157660
weighted_exp,dtw,9,72,3,0.500000,3732,0.495235,0.651844,0.156610
weighted_exp,dtw,9,72,3,0.500000,3733,0.479379,0.623763,0.144384
weighted_exp,dtw,9,72,3,0.500000,3734,0.465793,0.593939,0.128146
weighted_exp,dtw,9,72,3,0.500000,3735,0.454217,0.571198,0.116982
weighted_exp,dtw,9,72,3,0.500000,3736,0.444392,0.546837,0.102445
weighted_exp,dtw,9,72,3,0.500000,3737,0.436062,0.520413,0.084350
weighted_exp,dtw,9,72,3,0.500000,3738,0.428968,0.500490,0.071523
weighted_exp,dtw,9,72,3,0.500000,3739,0.422851,0.480427,0.057576
weighted_exp,dtw,9,72,3,0.500000,3740,0.417480,0.429936,0.012455
weighted_exp,dtw,9,72,3,0.500000,3741,0.412733,0.421515,0.008782
weighted_exp,dtw,9,72,3,0.500000,3742,0.408513,0.413788,0.005275
weighted_exp,dtw,9,72,3,0.500000,3743,0.404723,0.406695,0.001972
weighted_exp,dtw,9,72,3,0.500000,3744,0.401268,0.405216,0.003948
weighted_exp,dtw,9,72,3,0.500000,3745,0.398051,0.401741,0.003690
weighted_exp,dtw,9,72,3,0.500000,3746,0.394977,0.394616,0.000361
weighted_exp,dtw,9,72,3,0.500000,3747,0.391949,0.391893,0.000056
weighted_exp,dtw,9,72,3,0.500000,3748,0.388870,0.384662,0.004209
weighted_exp,dtw,9,72,3,0.500000,3749,0.385646,0.382230,0.003416
weighted_exp,dtw,9,72,3,0.500000,3750,0.382213,0.379946,0.002267
weighted_exp,dtw,9,72,3,0.500000,3751,0.378644,0.380831,0.002187
weighted_exp,dtw,9,72,3,0.500000,3752,0.375045,0.378946,0.003901
weighted_exp,dtw,9,72,3,0.500000,3753,0.371524,0.379211,0.007687
weighted_exp,dtw,9,72,3,0.500000,3754,0.368186,0.374883,0.006696
weighted_exp,dtw,9,72,3,0.500000,3755,0.365139,0.373056,0.007917
weighted_exp,dtw,9,72,3,0.500000,3756,0.362488,0.371173,0.008685
weighted_exp,dtw,9,72,3,0.500000,3757,0.360340,0.369898,0.009558
weighted_exp,dtw,9,72,3,0.500000,3758,0.358802,0.367444,0.008642
weighted_exp,dtw,9,72,3,0.500000,3759,0.357980,0.363596,0.005615
weighted_exp,dtw,9,72,3,0.500000,3760,0.358009,0.361490,0.003481
weighted_exp,dtw,9,72,3,0.500000,3761,0.359132,0.359933,0.000801
weighted_exp,dtw,9,72,3,0.500000,3762,0.361624,0.361217,0.000407
weighted_exp,dtw,9,72,3,0.500000,3763,0.365754,0.363778,0.001976
weighted_exp,dtw,9,72,3,0.500000,3764,0.371797,0.362649,0.009148
weighted_exp,dtw,9,72,3,0.500000,3765,0.380025,0.361024,0.019001
weighted_exp,dtw,9,72,3,0.500000,3766,0.390709,0.362984,0.027726
weighted_exp,dtw,9,72,3,0.500000,3767,0.404123,0.363156,0.040968
weighted_exp,dtw,9,72,3,0.500000,3768,0.420539,0.364881,0.055658
weighted_exp,dtw,9,72,3,0.500000,3769,0.440228,0.366959,0.073269
weighted_exp,dtw,9,72,3,0.500000,3770,0.463328,0.371179,0.092149
weighted_exp,dtw,9,72,3,0.500000,3771,0.489429,0.376408,0.113021
weighted_exp,dtw,9,72,3,0.500000,3772,0.517988,0.382613,0.135375
weighted_exp,dtw,9,72,3,0.500000,3773,0.548458,0.389408,0.159051
weighted_exp,dtw,9,72,3,0.500000,3774,0.580296,0.397052,0.183244
weighted_exp,dtw,9,72,3,0.500000,3775,0.612957,0.435263,0.177694
weighted_exp,dtw,9,72,3,0.500000,3776,0.645895,0.445989,0.199907
weighted_exp,dtw,9,72,3,0.500000,3777,0.678567,0.459181,0.219386
weighted_exp,dtw,9,72,3,0.500000,3778,0.710427,0.474144,0.236283
weighted_exp,dtw,9,72,3,0.500000,3779,0.740931,0.519791,0.221140
weighted_exp,dtw,9,72,3,0.500000,3780,0.769623,0.610480,0.159143
weighted_exp,dtw,9,72,3,0.500000,3781,0.796406,0.727670,0.068736
weighted_exp,dtw,9,72,3,0.500000,3782,0.821272,0.753016,0.068256
weighted_exp,dtw,9,72,3,0.500000,3783,0.844213,0.781634,0.062579
weighted_exp,dtw,9,72,3,0.500000,3784,0.865220,0.815039,0.050181
weighted_exp,dtw,9,72,3,0.500000,3785,0.884285,0.860351,0.023934
weighted_exp,dtw,9,72,3,0.500000,3786,0.901401,0.883793,0.017608
weighted_exp,dtw,9,72,3,0.500000,3787,0.916559,0.925639,0.009081
weighted_exp,dtw,9,72,3,0.500000,3788,0.929751,0.935250,0.005500
weighted_exp,dtw,9,72,3,0.500000,3789,0.940969,0.947802,0.006834
weighted_exp,dtw,9,72,3,0.500000,3790,0.950236,0.955271,0.005036
weighted_exp,dtw,9,72,3,0.500000,3791,0.957699,0.960414,0.002715
weighted_exp,dtw,9,72,3,0.500000,3792,0.963538,0.964202,0.000664
weighted_exp,dtw,9,72,3,0.500000,3793,0.967929,0.967974,0.000045
weighted_exp,dtw,9,72,3,0.500000,3794,0.971052,0.970899,0.000153
weighted_exp,dtw,9,72,3,0.500000,3795,0.973085,0.972750,0.000335
weighted_exp,dtw,9,72,3,0.500000,3796,0.974206,0.973679,0.000527
weighted_exp,dtw,9,72,3,0.500000,3797,0.974594,0.974900,0.000305
weighted_exp,dtw,9,72,3,0.500000,3798,0.974427,0.975520,0.001093
weighted_exp,dtw,9,72,3,0.500000,3799,0.973884,0.975833,0.001949
weighted_exp,dtw,9,72,3,0.500000,3800,0.973121,0.975607,0.002486
weighted_exp,dtw,9,72,3,0.500000,3801,0.972203,0.975285,0.003082
weighted_exp,dtw,9,72,3,0.500000,3802,0.971177,0.974917,0.003740
weighted_exp,dtw,9,72,3,0.500000,3803,0.970086,0.974183,0.004097
weighted_exp,dtw,9,72,3,0.500000,3804,0.968975,0.973283,0.004308
weighted_exp,dtw,9,72,3,0.500000,3805,0.967887,0.972409,0.004522
weighted_exp,dtw,9,72,3,0.500000,3806,0.966868,0.971569,0.004700
weighted_exp,dtw,9,72,3,0.500000,3807,0.965962,0.970806,0.004844
weighted_exp,dtw,9,72,3,0.500000,3808,0.965213,0.970058,0.004845
weighted_exp,dtw,9,72,3,0.500000,3809,0.964666,0.969516,0.004851
weighted_exp,dtw,9,72,3,0.500000,3810,0.964356,0.969057,0.004701
weighted_exp,dtw,9,72,3,0.500000,3811,0.964286,0.968598,0.004312
weighted_exp,dtw,9,72,3,0.500000,3812,0.964448,0.968287,0.003840
weighted_exp,dtw,9,72,3,0.500000,3813,0.964835,0.968307,0.003473
weighted_exp,dtw,9,72,3,0.500000,3814,0.965441,0.968292,0.002851
weighted_exp,dtw,9,72,3,0.500000,3815,0.966259,0.968496,0.002237
weighted_exp,dtw,9,72,3,0.500000,3816,0.967282,0.968745,0.001464
weighted_exp,dtw,9,72,3,0.500000,3817,0.968503,0.969036,0.000533
weighted_exp,dtw,9,72,3,0.500000,3818,0.969915,0.969488,0.000427
weighted_exp,dtw,9,72,3,0.500000,3819,0.971512,0.969996,0.001516
weighted_exp,dtw,9,72,3,0.500000,3820,0.973265,0.970346,0.002920
weighted_exp,dtw,9,72,3,0.500000,3821,0.975067,0.956143,0.018923
weighted_exp,dtw,9,72,3,0.500000,3822,0.976786,0.957151,0.019634
weighted_exp,dtw,9,72,3,0.500000,3823,0.978292,0.956083,0.022210
weighted_exp,dtw,9,72,3,0.500000,3824,0.979457,0.954700,0.024757
weighted_exp,dtw,9,72,3,0.500000,3825,0.980149,0.953587,0.026562
weighted_exp,dtw,9,72,3,0.500000,3826,0.980238,0.929715,0.050523
weighted_exp,dtw,9,72,3,0.500000,3827,0.979596,0.927159,0.052437
weighted_exp,dtw,9,72,3,0.500000,3828,0.978091,0.904719,0.073372
weighted_exp,dtw,9,72,3,0.500000,3829,0.975594,0.895993,0.079601
weighted_exp,dtw,9,72,3,0.500000,3830,0.971947,0.893071,0.078876
weighted_exp,dtw,9,72,3,0.500000,3831,0.966876,0.888190,0.078686
weighted_exp,dtw,9,72,3,0.500000,3832,0.960082,0.880058,0.080024
weighted_exp,dtw,9,72,3,0.500000,3833,0.951263,0.848529,0.102733
weighted_exp,dtw,9,72,3,0.500000,3834,0.940118,0.820111,0.120006
weighted_exp,dtw,9,72,3,0.500000,3835,0.926346,0.788776,0.137570
weighted_exp,dtw,9,72,3,0.500000,3836,0.909647,0.765332,0.144315
weighted_exp,dtw,9,72,3,0.500000,3837,0.889719,0.757061,0.132658
weighted_exp,dtw,9,72,3,0.500000,3838,0.866261,0.730260,0.136001
weighted_exp,dtw,9,72,3,0.500000,3839,0.838974,0.701867,0.137107
weighted_exp,dtw,9,72,3,0.500000,3840,0.807749,0.681611,0.126138
weighted_exp,dtw,9,72,3,0.500000,3841,0.773256,0.647926,0.125330
weighted_exp,dtw,9,72,3,0.500000,3842,0.736357,0.621983,0.114374
weighted_exp,dtw,9,72,3,0.500000,3843,0.697915,0.582141,0.115774
weighted_exp,dtw,9,72,3,0.500000,3844,0.658793,0.559543,0.099251
weighted_exp,dtw,9,72,3,0.500000,3845,0.619854,0.542809,0.077045
weighted_exp,dtw,9,72,3,0.500000,3846,0.581961,0.514716,0.067245
weighted_exp,dtw,9,72,3,0.500000,3847,0.545975,0.503486,0.042489
weighted_exp,dtw,9,72,3,0.500000,3848,0.512761,0.491529,0.021232
weighted_exp,dtw,9,72,3,0.500000,3849,0.483181,0.480208,0.002973
weighted_exp,dtw,9,72,3,0.500000,3850,0.457888,0.469118,0.011230
weighted_exp,dtw,9,72,3,0.500000,3851,0.436702,0.454159,0.017457
weighted_exp,dtw,9,72,3,0.500000,3852,0.419231,0.445773,0.026542
weighted_exp,dtw,9,72,3,0.500000,3853,0.405085,0.437252,0.032167
weighted_exp,dtw,9,72,3,0.500000,3854,0.393873,0.407436,0.013562
weighted_exp,dtw,9,72,3,0.500000,3855,0.385206,0.406146,0.020940
weighted_exp,dtw,9,72,3,0.500000,3856,0.378692,0.402046,0.023355
weighted_exp,dtw,9,72,3,0.500000,3857,0.373940,0.398055,0.024115
weighted_exp,dtw,9,72,3,0.500000,3858,0.370561,0.394372,0.023811
weighted_exp,dtw,9,72,3,0.500000,3859,0.368163,0.391443,0.023279
weighted_exp,dtw,9,72,3,0.500000,3860,0.366405,0.388595,0.022190
weighted_exp,dtw,9,72,3,0.500000,3861,0.365137,0.386402,0.021265
weighted_exp,dtw,9,72,3,0.500000,3862,0.364256,0.384623,0.020368
weighted_exp,dtw,9,72,3,0.500000,3863,0.363661,0.382210,0.018550
