mode,metric,k,l,d,alpha,index,real,pred,error
weighted_exp,l1,9,48,3,0.500000,3582,0.961289,0.970428,0.009139
weighted_exp,l1,9,48,3,0.500000,3583,0.962353,0.971766,0.009413
weighted_exp,l1,9,48,3,0.500000,3584,0.963541,0.973407,0.009866
weighted_exp,l1,9,48,3,0.500000,3585,0.964856,0.974604,0.009748
weighted_exp,l1,9,48,3,0.500000,3586,0.966300,0.975682,0.009382
weighted_exp,l1,9,48,3,0.500000,3587,0.967874,0.976274,0.008400
weighted_exp,l1,9,48,3,0.500000,3588,0.969580,0.976455,0.006875
weighted_exp,l1,9,48,3,0.500000,3589,0.971401,0.976200,0.004800
weighted_exp,l1,9,48,3,0.500000,3590,0.973248,0.975308,0.002060
weighted_exp,l1,9,48,3,0.500000,3591,0.975013,0.972459,0.002555
weighted_exp,l1,9,48,3,0.500000,3592,0.976590,0.969804,0.006786
weighted_exp,l1,9,48,3,0.500000,3593,0.977871,0.963743,0.014128
weighted_exp,l1,9,48,3,0.500000,3594,0.978748,0.957270,0.021479
weighted_exp,l1,9,48,3,0.500000,3595,0.979114,0.949573,0.029541
weighted_exp,l1,9,48,3,0.500000,3596,0.978862,0.939768,0.039094
weighted_exp,l1,9,48,3,0.500000,3597,0.977883,0.927873,0.050010
weighted_exp,l1,9,48,3,0.500000,3598,0.976071,0.918165,0.057906
weighted_exp,l1,9,48,3,0.500000,3599,0.973289,0.906463,0.066826
weighted_exp,l1,9,48,3,0.500000,3600,0.969281,0.889107,0.080173
weighted_exp,l1,9,48,3,0.500000,3601,0.963762,0.871115,0.092647
weighted_exp,l1,9,48,3,0.500000,3602,0.956448,0.849337,0.107111
weighted_exp,l1,9,48,3,0.500000,3603,0.947054,0.819231,0.127822
weighted_exp,l1,9,48,3,0.500000,3604,0.935294,0.789312,0.145982
weighted_exp,l1,9,48,3,0.500000,3605,0.920884,0.762226,0.158658
weighted_exp,l1,9,48,3,0.500000,3606,0.903539,0.718514,0.185025
weighted_exp,l1,9,48,3,0.500000,3607,0.882975,0.708846,0.174129
weighted_exp,l1,9,48,3,0.500000,3608,0.858906,0.682864,0.176042
weighted_exp,l1,9,48,3,0.500000,3609,0.831216,0.658096,0.173120
weighted_exp,l1,9,48,3,0.500000,3610,0.800471,0.633267,0.167204
weighted_exp,l1,9,48,3,0.500000,3611,0.767401,0.609169,0.158232
weighted_exp,l1,9,48,3,0.500000,3612,0.732740,0.586422,0.146317
weighted_exp,l1,9,48,3,0.500000,3613,0.697221,0.564829,0.132392
weighted_exp,l1,9,48,3,0.500000,3614,0.661576,0.542804,0.118773
weighted_exp,l1,9,48,3,0.500000,3615,0.626540,0.523891,0.102648
weighted_exp,l1,9,48,3,0.500000,3616,0.592843,0.506381,0.086462
weighted_exp,l1,9,48,3,0.500000,3617,0.561220,0.489547,0.071672
weighted_exp,l1,9,48,3,0.500000,3618,0.532402,0.477710,0.054693
weighted_exp,l1,9,48,3,0.500000,3619,0.506955,0.464785,0.042170
weighted_exp,l1,9,48,3,0.500000,3620,0.484767,0.453013,0.031753
weighted_exp,l1,9,48,3,0.500000,3621,0.465557,0.440656,0.024900
weighted_exp,l1,9,48,3,0.500000,3622,0.449045,0.431978,0.017067
weighted_exp,l1,9,48,3,0.500000,3623,0.434951,0.416328,0.018623
weighted_exp,l1,9,48,3,0.500000,3624,0.422996,0.409939,0.013056
weighted_exp,l1,9,48,3,0.500000,3625,0.412898,0.406251,0.006647
weighted_exp,l1,9,48,3,0.500000,3626,0.404377,0.400386,0.003991
weighted_exp,l1,9,48,3,0.500000,3627,0.397154,0.391126,0.006029
weighted_exp,l1,9,48,3,0.500000,3628,0.390949,0.387714,0.003235
weighted_exp,l1,9,48,3,0.500000,3629,0.385510,0.385168,0.000343
weighted_exp,l1,9,48,3,0.500000,3630,0.380709,0.384057,0.003347
weighted_exp,l1,9,48,3,0.500000,3631,0.376446,0.382181,0.005735
weighted_exp,l1,9,48,3,0.500000,3632,0.372623,0.380267,0.007644
weighted_exp,l1,9,48,3,0.500000,3633,0.369139,0.378069,0.008931
weighted_exp,l1,9,48,3,0.500000,3634,0.365895,0.376035,0.010140
weighted_exp,l1,9,48,3,0.500000,3635,0.362791,0.373823,0.011031
weighted_exp,l1,9,48,3,0.500000,3636,0.359730,0.371413,0.011683
weighted_exp,l1,9,48,3,0.500000,3637,0.356610,0.369120,0.012509
weighted_exp,l1,9,48,3,0.500000,3638,0.353334,0.367265,0.013931
weighted_exp,l1,9,48,3,0.500000,3639,0.349842,0.357521,0.007679
weighted_exp,l1,9,48,3,0.500000,3640,0.346240,0.357325,0.011085
weighted_exp,l1,9,48,3,0.500000,3641,0.342678,0.353132,0.010454
weighted_exp,l1,9,48,3,0.500000,3642,0.339301,0.349296,0.009996
weighted_exp,l1,9,48,3,0.500000,3643,0.336257,0.342308,0.006051
weighted_exp,l1,9,48,3,0.500000,3644,0.333694,0.340238,0.006543
weighted_exp,l1,9,48,3,0.500000,3645,0.331760,0.338477,0.006717
weighted_exp,l1,9,48,3,0.500000,3646,0.330602,0.335651,0.005049
weighted_exp,l1,9,48,3,0.500000,3647,0.330366,0.334985,0.004619
weighted_exp,l1,9,48,3,0.500000,3648,0.331202,0.334339,0.003137
weighted_exp,l1,9,48,3,0.500000,3649,0.333285,0.336959,0.003674
weighted_exp,l1,9,48,3,0.500000,3650,0.336913,0.337072,0.000159
weighted_exp,l1,9,48,3,0.500000,3651,0.342412,0.340163,0.002249
weighted_exp,l1,9,48,3,0.500000,3652,0.350107,0.343636,0.006471
weighted_exp,l1,9,48,3,0.500000,3653,0.360325,0.349307,0.011018
weighted_exp,l1,9,48,3,0.500000,3654,0.373391,0.356384,0.017007
weighted_exp,l1,9,48,3,0.500000,3655,0.389633,0.365492,0.024141
weighted_exp,l1,9,48,3,0.500000,3656,0.409376,0.376513,0.032862
weighted_exp,l1,9,48,3,0.500000,3657,0.432946,0.398086,0.034859
weighted_exp,l1,9,48,3,0.500000,3658,0.460669,0.416844,0.043825
weighted_exp,l1,9,48,3,0.500000,3659,0.492670,0.436393,0.056277
weighted_exp,l1,9,48,3,0.500000,3660,0.528268,0.465198,0.063070
weighted_exp,l1,9,48,3,0.500000,3661,0.566582,0.497769,0.068813
weighted_exp,l1,9,48,3,0.500000,3662,0.606729,0.524819,0.081910
weighted_exp,l1,9,48,3,0.500000,3663,0.647826,0.553613,0.094213
weighted_exp,l1,9,48,3,0.500000,3664,0.688992,0.583808,0.105184
weighted_exp,l1,9,48,3,0.500000,3665,0.729344,0.612544,0.116801
weighted_exp,l1,9,48,3,0.500000,3666,0.768001,0.643816,0.124185
weighted_exp,l1,9,48,3,0.500000,3667,0.804081,0.675309,0.128772
weighted_exp,l1,9,48,3,0.500000,3668,0.836700,0.706504,0.130196
weighted_exp,l1,9,48,3,0.500000,3669,0.865177,0.738663,0.126514
weighted_exp,l1,9,48,3,0.500000,3670,0.889630,0.768051,0.121578
weighted_exp,l1,9,48,3,0.500000,3671,0.910375,0.795572,0.114803
weighted_exp,l1,9,48,3,0.500000,3672,0.927732,0.825511,0.102221
weighted_exp,l1,9,48,3,0.500000,3673,0.942017,0.848868,0.093149
weighted_exp,l1,9,48,3,0.500000,3674,0.953548,0.870147,0.083401
weighted_exp,l1,9,48,3,0.500000,3675,0.962643,0.889288,0.073355
weighted_exp,l1,9,48,3,0.500000,3676,0.969619,0.906247,0.063372
weighted_exp,l1,9,48,3,0.500000,3677,0.974794,0.921047,0.053747
weighted_exp,l1,9,48,3,0.500000,3678,0.978485,0.933716,0.044769
weighted_exp,l1,9,48,3,0.500000,3679,0.980981,0.944306,0.036675
weighted_exp,l1,9,48,3,0.500000,3680,0.982452,0.953032,0.029420
weighted_exp,l1,9,48,3,0.500000,3681,0.983038,0.959202,0.023836
weighted_exp,l1,9,48,3,0.500000,3682,0.982881,0.964888,0.017993
weighted_exp,l1,9,48,3,0.500000,3683,0.982120,0.969311,0.012809
weighted_exp,l1,9,48,3,0.500000,3684,0.980897,0.972491,0.008406
weighted_exp,l1,9,48,3,0.500000,3685,0.979352,0.974627,0.004725
weighted_exp,l1,9,48,3,0.500000,3686,0.977627,0.975911,0.001716
weighted_exp,l1,9,48,3,0.500000,3687,0.975860,0.976252,0.000391
weighted_exp,l1,9,48,3,0.500000,3688,0.974195,0.976365,0.002170
weighted_exp,l1,9,48,3,0.500000,3689,0.972747,0.976234,0.003488
weighted_exp,l1,9,48,3,0.500000,3690,0.971541,0.975901,0.004360
weighted_exp,l1,9,48,3,0.500000,3691,0.970577,0.975435,0.004857
weighted_exp,l1,9,48,3,0.500000,3692,0.969858,0.974896,0.005037
weighted_exp,l1,9,48,3,0.500000,3693,0.969384,0.974340,0.004956
weighted_exp,l1,9,48,3,0.500000,3694,0.969156,0.973823,0.004667
weighted_exp,l1,9,48,3,0.500000,3695,0.969174,0.973395,0.004220
weighted_exp,l1,9,48,3,0.500000,3696,0.969441,0.973178,0.003738
weighted_exp,l1,9,48,3,0.500000,3697,0.969956,0.973244,0.003289
weighted_exp,l1,9,48,3,0.500000,3698,0.970721,0.973053,0.002332
weighted_exp,l1,9,48,3,0.500000,3699,0.971718,0.973428,0.001711
weighted_exp,l1,9,48,3,0.500000,3700,0.972854,0.974012,0.001158
weighted_exp,l1,9,48,3,0.500000,3701,0.974018,0.975142,0.001124
weighted_exp,l1,9,48,3,0.500000,3702,0.975099,0.975627,0.000528
weighted_exp,l1,9,48,3,0.500000,3703,0.975984,0.976280,0.000296
weighted_exp,l1,9,48,3,0.500000,3704,0.976564,0.976994,0.000430
weighted_exp,l1,9,48,3,0.500000,3705,0.976726,0.977177,0.000451
weighted_exp,l1,9,48,3,0.500000,3706,0.976359,0.976964,0.000606
weighted_exp,l1,9,48,3,0.500000,3707,0.975351,0.976063,0.000712
weighted_exp,l1,9,48,3,0.500000,3708,0.973591,0.974542,0.000951
weighted_exp,l1,9,48,3,0.500000,3709,0.970944,0.972326,0.001382
weighted_exp,l1,9,48,3,0.500000,3710,0.967174,0.969786,0.002612
weighted_exp,l1,9,48,3,0.500000,3711,0.962024,0.965523,0.003499
weighted_exp,l1,9,48,3,0.500000,3712,0.955234,0.959968,0.004734
weighted_exp,l1,9,48,3,0.500000,3713,0.946546,0.952760,0.006214
weighted_exp,l1,9,48,3,0.500000,3714,0.935702,0.945860,0.010158
weighted_exp,l1,9,48,3,0.500000,3715,0.922441,0.935084,0.012643
weighted_exp,l1,9,48,3,0.500000,3716,0.906507,0.921967,0.015461
weighted_exp,l1,9,48,3,0.500000,3717,0.887639,0.906265,0.018626
weighted_exp,l1,9,48,3,0.500000,3718,0.865580,0.887727,0.022147
weighted_exp,l1,9,48,3,0.500000,3719,0.840222,0.866173,0.025950
weighted_exp,l1,9,48,3,0.500000,3720,0.812067,0.841738,0.029672
weighted_exp,l1,9,48,3,0.500000,3721,0.781766,0.814935,0.033168
weighted_exp,l1,9,48,3,0.500000,3722,0.749973,0.786342,0.036369
weighted_exp,l1,9,48,3,0.500000,3723,0.717341,0.759721,0.042381
weighted_exp,l1,9,48,3,0.500000,3724,0.684521,0.729301,0.044781
weighted_exp,l1,9,48,3,0.500000,3725,0.652167,0.698712,0.046545
weighted_exp,l1,9,48,3,0.500000,3726,0.620931,0.668504,0.047573
weighted_exp,l1,9,48,3,0.500000,3727,0.591466,0.639221,0.047755
weighted_exp,l1,9,48,3,0.500000,3728,0.564425,0.611399,0.046974
weighted_exp,l1,9,48,3,0.500000,3729,0.540314,0.585524,0.045210
weighted_exp,l1,9,48,3,0.500000,3730,0.519060,0.561847,0.042787
weighted_exp,l1,9,48,3,0.500000,3731,0.500442,0.546419,0.045977
weighted_exp,l1,9,48,3,0.500000,3732,0.484240,0.526116,0.041876
weighted_exp,l1,9,48,3,0.500000,3733,0.470234,0.507778,0.037544
weighted_exp,l1,9,48,3,0.500000,3734,0.458203,0.493472,0.035269
weighted_exp,l1,9,48,3,0.500000,3735,0.447928,0.478647,0.030718
weighted_exp,l1,9,48,3,0.500000,3736,0.439189,0.465144,0.025955
weighted_exp,l1,9,48,3,0.500000,3737,0.431765,0.453613,0.021848
weighted_exp,l1,9,48,3,0.500000,3738,0.425436,0.444961,0.019524
weighted_exp,l1,9,48,3,0.500000,3739,0.420003,0.436018,0.016015
weighted_exp,l1,9,48,3,0.500000,3740,0.415342,0.428311,0.012969
weighted_exp,l1,9,48,3,0.500000,3741,0.411352,0.422180,0.010828
weighted_exp,l1,9,48,3,0.500000,3742,0.407932,0.417957,0.010025
weighted_exp,l1,9,48,3,0.500000,3743,0.404979,0.413641,0.008662
weighted_exp,l1,9,48,3,0.500000,3744,0.402391,0.409570,0.007180
weighted_exp,l1,9,48,3,0.500000,3745,0.400065,0.406513,0.006447
weighted_exp,l1,9,48,3,0.500000,3746,0.397901,0.403449,0.005548
weighted_exp,l1,9,48,3,0.500000,3747,0.395796,0.400737,0.004942
weighted_exp,l1,9,48,3,0.500000,3748,0.393647,0.398832,0.005185
weighted_exp,l1,9,48,3,0.500000,3749,0.391369,0.392052,0.000682
weighted_exp,l1,9,48,3,0.500000,3750,0.388940,0.389419,0.000479
weighted_exp,l1,9,48,3,0.500000,3751,0.386353,0.386774,0.000421
weighted_exp,l1,9,48,3,0.500000,3752,0.383601,0.384055,0.000454
weighted_exp,l1,9,48,3,0.500000,3753,0.380678,0.381209,0.000531
weighted_exp,l1,9,48,3,0.500000,3754,0.377578,0.378613,0.001035
weighted_exp,l1,9,48,3,0.500000,3755,0.374294,0.375099,0.000805
weighted_exp,l1,9,48,3,0.500000,3756,0.370819,0.371689,0.000870
weighted_exp,l1,9,48,3,0.500000,3757,0.367148,0.368093,0.000945
weighted_exp,l1,9,48,3,0.500000,3758,0.363274,0.364316,0.001042
weighted_exp,l1,9,48,3,0.500000,3759,0.359204,0.361561,0.002357
weighted_exp,l1,9,48,3,0.500000,3760,0.355004,0.356747,0.001743
weighted_exp,l1,9,48,3,0.500000,3761,0.350755,0.352118,0.001363
weighted_exp,l1,9,48,3,0.500000,3762,0.346535,0.347914,0.001379
weighted_exp,l1,9,48,3,0.500000,3763,0.342426,0.344638,0.002212
weighted_exp,l1,9,48,3,0.500000,3764,0.338506,0.340775,0.002269
weighted_exp,l1,9,48,3,0.500000,3765,0.334857,0.336641,0.001784
weighted_exp,l1,9,48,3,0.500000,3766,0.331557,0.332778,0.001222
weighted_exp,l1,9,48,3,0.500000,3767,0.328686,0.328413,0.000273
weighted_exp,l1,9,48,3,0.500000,3768,0.326326,0.325809,0.000517
weighted_exp,l1,9,48,3,0.500000,3769,0.324582,0.323814,0.000767
weighted_exp,l1,9,48,3,0.500000,3770,0.323671,0.323134,0.000537
weighted_exp,l1,9,48,3,0.500000,3771,0.323836,0.323728,0.000108
weighted_exp,l1,9,48,3,0.500000,3772,0.325322,0.325865,0.000543
weighted_exp,l1,9,48,3,0.500000,3773,0.328371,0.330010,0.001639
weighted_exp,l1,9,48,3,0.500000,3774,0.333228,0.337671,0.004443
weighted_exp,l1,9,48,3,0.500000,3775,0.340134,0.345697,0.005563
weighted_exp,l1,9,48,3,0.500000,3776,0.349335,0.353036,0.003701
weighted_exp,l1,9,48,3,0.500000,3777,0.361074,0.365174,0.004100
weighted_exp,l1,9,48,3,0.500000,3778,0.375594,0.377817,0.002223
weighted_exp,l1,9,48,3,0.500000,3779,0.393048,0.393454,0.000406
weighted_exp,l1,9,48,3,0.500000,3780,0.413231,0.401902,0.011329
weighted_exp,l1,9,48,3,0.500000,3781,0.435845,0.418639,0.017206
weighted_exp,l1,9,48,3,0.500000,3782,0.460594,0.438907,0.021687
weighted_exp,l1,9,48,3,0.500000,3783,0.487182,0.452182,0.035001
weighted_exp,l1,9,48,3,0.500000,3784,0.515312,0.475406,0.039906
weighted_exp,l1,9,48,3,0.500000,3785,0.544688,0.494447,0.050241
weighted_exp,l1,9,48,3,0.500000,3786,0.575012,0.512002,0.063011
weighted_exp,l1,9,48,3,0.500000,3787,0.605990,0.487459,0.118531
weighted_exp,l1,9,48,3,0.500000,3788,0.637323,0.508032,0.129291
weighted_exp,l1,9,48,3,0.500000,3789,0.668716,0.516720,0.151996
weighted_exp,l1,9,48,3,0.500000,3790,0.699878,0.515512,0.184366
weighted_exp,l1,9,48,3,0.500000,3791,0.730515,0.546140,0.184375
weighted_exp,l1,9,48,3,0.500000,3792,0.760337,0.563296,0.197041
weighted_exp,l1,9,48,3,0.500000,3793,0.789052,0.593448,0.195603
weighted_exp,l1,9,48,3,0.500000,3794,0.816367,0.621608,0.194759
weighted_exp,l1,9,48,3,0.500000,3795,0.841992,0.652127,0.189864
weighted_exp,l1,9,48,3,0.500000,3796,0.865634,0.682997,0.182637
weighted_exp,l1,9,48,3,0.500000,3797,0.887002,0.710019,0.176983
weighted_exp,l1,9,48,3,0.500000,3798,0.905804,0.740235,0.165569
weighted_exp,l1,9,48,3,0.500000,3799,0.921836,0.769402,0.152434
weighted_exp,l1,9,48,3,0.500000,3800,0.935243,0.796864,0.138379
weighted_exp,l1,9,48,3,0.500000,3801,0.946259,0.799303,0.146956
weighted_exp,l1,9,48,3,0.500000,3802,0.955116,0.824466,0.130650
weighted_exp,l1,9,48,3,0.500000,3803,0.962048,0.847480,0.114569
weighted_exp,l1,9,48,3,0.500000,3804,0.967288,0.868744,0.098545
weighted_exp,l1,9,48,3,0.500000,3805,0.971069,0.885940,0.085129
weighted_exp,l1,9,48,3,0.500000,3806,0.973623,0.901608,0.072015
weighted_exp,l1,9,48,3,0.500000,3807,0.975184,0.917617,0.057567
weighted_exp,l1,9,48,3,0.500000,3808,0.975986,0.931304,0.044682
weighted_exp,l1,9,48,3,0.500000,3809,0.976234,0.942760,0.033474
weighted_exp,l1,9,48,3,0.500000,3810,0.976032,0.952187,0.023845
weighted_exp,l1,9,48,3,0.500000,3811,0.975456,0.961532,0.013924
weighted_exp,l1,9,48,3,0.500000,3812,0.974583,0.965368,0.009215
weighted_exp,l1,9,48,3,0.500000,3813,0.973490,0.969806,0.003684
weighted_exp,l1,9,48,3,0.500000,3814,0.972254,0.972987,0.000733
weighted_exp,l1,9,48,3,0.500000,3815,0.970950,0.974997,0.004047
weighted_exp,l1,9,48,3,0.500000,3816,0.969656,0.976205,0.006549
weighted_exp,l1,9,48,3,0.500000,3817,0.968448,0.976992,0.008543
weighted_exp,l1,9,48,3,0.500000,3818,0.967403,0.976801,0.009398
weighted_exp,l1,9,48,3,0.500000,3819,0.966585,0.976346,0.009761
weighted_exp,l1,9,48,3,0.500000,3820,0.966003,0.975940,0.009937
weighted_exp,l1,9,48,3,0.500000,3821,0.965655,0.975250,0.009595
weighted_exp,l1,9,48,3,0.500000,3822,0.965539,0.974535,0.008996
weighted_exp,l1,9,48,3,0.500000,3823,0.965651,0.973859,0.008208
weighted_exp,l1,9,48,3,0.500000,3824,0.965988,0.973223,0.007235
weighted_exp,l1,9,48,3,0.500000,3825,0.966549,0.972763,0.006215
weighted_exp,l1,9,48,3,0.500000,3826,0.967329,0.972108,0.004778
weighted_exp,l1,9,48,3,0.500000,3827,0.968327,0.972174,0.003847
weighted_exp,l1,9,48,3,0.500000,3828,0.969539,0.972346,0.002807
weighted_exp,l1,9,48,3,0.500000,3829,0.970946,0.972129,0.001183
weighted_exp,l1,9,48,3,0.500000,3830,0.972457,0.972101,0.000356
weighted_exp,l1,9,48,3,0.500000,3831,0.973964,0.972291,0.001673
weighted_exp,l1,9,48,3,0.500000,3832,0.975361,0.972414,0.002947
weighted_exp,l1,9,48,3,0.500000,3833,0.976539,0.973040,0.003499
weighted_exp,l1,9,48,3,0.500000,3834,0.977392,0.972883,0.004509
weighted_exp,l1,9,48,3,0.500000,3835,0.977811,0.971102,0.006709
weighted_exp,l1,9,48,3,0.500000,3836,0.977690,0.968469,0.009221
weighted_exp,l1,9,48,3,0.500000,3837,0.976920,0.959897,0.017023
weighted_exp,l1,9,48,3,0.500000,3838,0.975394,0.951930,0.023464
weighted_exp,l1,9,48,3,0.500000,3839,0.972978,0.944760,0.028218
weighted_exp,l1,9,48,3,0.500000,3840,0.969423,0.923932,0.045491
weighted_exp,l1,9,48,3,0.500000,3841,0.964456,0.911382,0.053074
weighted_exp,l1,9,48,3,0.500000,3842,0.957803,0.897003,0.060801
weighted_exp,l1,9,48,3,0.500000,3843,0.949189,0.879673,0.069516
weighted_exp,l1,9,48,3,0.500000,3844,0.938341,0.859314,0.079027
weighted_exp,l1,9,48,3,0.500000,3845,0.924982,0.839629,0.085354
weighted_exp,l1,9,48,3,0.500000,3846,0.908840,0.816794,0.092046
weighted_exp,l1,9,48,3,0.500000,3847,0.889639,0.792506,0.097133
weighted_exp,l1,9,48,3,0.500000,3848,0.867107,0.768970,0.098136
weighted_exp,l1,9,48,3,0.500000,3849,0.841128,0.742275,0.098852
weighted_exp,l1,9,48,3,0.500000,3850,0.812232,0.714743,0.097489
weighted_exp,l1,9,48,3,0.500000,3851,0.781112,0.686790,0.094322
weighted_exp,l1,9,48,3,0.500000,3852,0.748458,0.658814,0.089643
weighted_exp,l1,9,48,3,0.500000,3853,0.714959,0.631200,0.083759
weighted_exp,l1,9,48,3,0.500000,3854,0.681308,0.604315,0.076994
weighted_exp,l1,9,48,3,0.500000,3855,0.648196,0.578529,0.069667
weighted_exp,l1,9,48,3,0.500000,3856,0.616312,0.557226,0.059085
weighted_exp,l1,9,48,3,0.500000,3857,0.586347,0.534464,0.051883
weighted_exp,l1,9,48,3,0.500000,3858,0.558994,0.518797,0.040197
weighted_exp,l1,9,48,3,0.500000,3859,0.534784,0.495824,0.038960
weighted_exp,l1,9,48,3,0.500000,3860,0.513617,0.473512,0.040104
weighted_exp,l1,9,48,3,0.500000,3861,0.495235,0.460015,0.035219
weighted_exp,l1,9,48,3,0.500000,3862,0.479379,0.445037,0.034343
weighted_exp,l1,9,48,3,0.500000,3863,0.465793,0.435109,0.030684
weighted_exp,l1,9,48,3,0.500000,3864,0.454217,0.426504,0.027713
weighted_exp,l1,9,48,3,0.500000,3865,0.444392,0.419370,0.025022
weighted_exp,l1,9,48,3,0.500000,3866,0.436062,0.412494,0.023568
weighted_exp,l1,9,48,3,0.500000,3867,0.428968,0.406806,0.022162
weighted_exp,l1,9,48,3,0.500000,3868,0.422851,0.402983,0.019868
weighted_exp,l1,9,48,3,0.500000,3869,0.417480,0.398903,0.018577
weighted_exp,l1,9,48,3,0.500000,3870,0.412733,0.395457,0.017276
weighted_exp,l1,9,48,3,0.500000,3871,0.408513,0.392365,0.016148
weighted_exp,l1,9,48,3,0.500000,3872,0.404723,0.389628,0.015095
weighted_exp,l1,9,48,3,0.500000,3873,0.401268,0.387279,0.013989
weighted_exp,l1,9,48,3,0.500000,3874,0.398051,0.384735,0.013316
weighted_exp,l1,9,48,3,0.500000,3875,0.394977,0.381999,0.012978
weighted_exp,l1,9,48,3,0.500000,3876,0.391949,0.379638,0.012311
weighted_exp,l1,9,48,3,0.500000,3877,0.388870,0.377446,0.011424
weighted_exp,l1,9,48,3,0.500000,3878,0.385646,0.375932,0.009714
weighted_exp,l1,9,48,3,0.500000,3879,0.382213,0.375447,0.006765
weighted_exp,l1,9,48,3,0.500000,3880,0.378644,0.373660,0.004984
weighted_exp,l1,9,48,3,0.500000,3881,0.375045,0.371094,0.003951
weighted_exp,l1,9,48,3,0.500000,3882,0.371524,0.367992,0.003532
weighted_exp,l1,9,48,3,0.500000,3883,0.368186,0.365852,0.002335
weighted_exp,l1,9,48,3,0.500000,3884,0.365139,0.363721,0.001418
weighted_exp,l1,9,48,3,0.500000,3885,0.362488,0.361270,0.001218
weighted_exp,l1,9,48,3,0.500000,3886,0.360340,0.359519,0.000821
weighted_exp,l1,9,48,3,0.500000,3887,0.358802,0.357145,0.001657
weighted_exp,l1,9,48,3,0.500000,3888,0.357980,0.355915,0.002066
weighted_exp,l1,9,48,3,0.500000,3889,0.358009,0.355016,0.002993
weighted_exp,l1,9,48,3,0.500000,3890,0.359132,0.354103,0.005030
weighted_exp,l1,9,48,3,0.500000,3891,0.361624,0.353901,0.007722
weighted_exp,l1,9,48,3,0.500000,3892,0.365754,0.355025,0.010729
weighted_exp,l1,9,48,3,0.500000,3893,0.371797,0.356959,0.014838
weighted_exp,l1,9,48,3,0.500000,3894,0.380025,0.359831,0.020194
weighted_exp,l1,9,48,3,0.500000,3895,0.390709,0.365104,0.025605
weighted_exp,l1,9,48,3,0.500000,3896,0.404123,0.373034,0.031089
weighted_exp,l1,9,48,3,0.500000,3897,0.420539,0.393612,0.026927
weighted_exp,l1,9,48,3,0.500000,3898,0.440228,0.406030,0.034198
weighted_exp,l1,9,48,3,0.500000,3899,0.463328,0.420651,0.042677
weighted_exp,l1,9,48,3,0.500000,3900,0.489429,0.437431,0.051998
weighted_exp,l1,9,48,3,0.500000,3901,0.517988,0.455928,0.062059
weighted_exp,l1,9,48,3,0.500000,3902,0.548458,0.476747,0.071712
weighted_exp,l1,9,48,3,0.500000,3903,0.580296,0.495574,0.084722
weighted_exp,l1,9,48,3,0.500000,3904,0.612957,0.518285,0.094672
weighted_exp,l1,9,48,3,0.500000,3905,0.645895,0.545081,0.100815
weighted_exp,l1,9,48,3,0.500000,3906,0.678567,0.573482,0.105085
weighted_exp,l1,9,48,3,0.500000,3907,0.710427,0.603092,0.107336
weighted_exp,l1,9,48,3,0.500000,3908,0.740931,0.633312,0.107619
weighted_exp,l1,9,48,3,0.500000,3909,0.769623,0.675299,0.094324
weighted_exp,l1,9,48,3,0.500000,3910,0.796406,0.706320,0.090087
weighted_exp,l1,9,48,3,0.500000,3911,0.821272,0.736778,0.084494
weighted_exp,l1,9,48,3,0.500000,3912,0.844213,0.766181,0.078031
weighted_exp,l1,9,48,3,0.500000,3913,0.865220,0.793685,0.071534
weighted_exp,l1,9,48,3,0.500000,3914,0.884285,0.819202,0.065083
weighted_exp,l1,9,48,3,0.500000,3915,0.901401,0.843059,0.058341
weighted_exp,l1,9,48,3,0.500000,3916,0.916559,0.865082,0.051477
weighted_exp,l1,9,48,3,0.500000,3917,0.929751,0.884286,0.045464
weighted_exp,l1,9,48,3,0.500000,3918,0.940969,0.899870,0.041098
weighted_exp,l1,9,48,3,0.500000,3919,0.950236,0.915292,0.034944
weighted_exp,l1,9,48,3,0.500000,3920,0.957699,0.928659,0.029040
weighted_exp,l1,9,48,3,0.500000,3921,0.963538,0.939977,0.023561
weighted_exp,l1,9,48,3,0.500000,3922,0.967929,0.949287,0.018642
weighted_exp,l1,9,48,3,0.500000,3923,0.971052,0.956795,0.014256
weighted_exp,l1,9,48,3,0.500000,3924,0.973085,0.962626,0.010459
weighted_exp,l1,9,48,3,0.500000,3925,0.974206,0.967141,0.007065
weighted_exp,l1,9,48,3,0.500000,3926,0.974594,0.970451,0.004143
weighted_exp,l1,9,48,3,0.500000,3927,0.974427,0.972735,0.001692
weighted_exp,l1,9,48,3,0.500000,3928,0.973884,0.974171,0.000287
weighted_exp,l1,9,48,3,0.500000,3929,0.973121,0.974922,0.001801
weighted_exp,l1,9,48,3,0.500000,3930,0.972203,0.975119,0.002916
weighted_exp,l1,9,48,3,0.500000,3931,0.971177,0.974966,0.003789
weighted_exp,l1,9,48,3,0.500000,3932,0.970086,0.974643,0.004557
weighted_exp,l1,9,48,3,0.500000,3933,0.968975,0.974104,0.005130
weighted_exp,l1,9,48,3,0.500000,3934,0.967887,0.973505,0.005618
weighted_exp,l1,9,48,3,0.500000,3935,0.966868,0.972900,0.006032
weighted_exp,l1,9,48,3,0.500000,3936,0.965962,0.972338,0.006376
weighted_exp,l1,9,48,3,0.500000,3937,0.965213,0.971869,0.006656
weighted_exp,l1,9,48,3,0.500000,3938,0.964666,0.971532,0.006866
weighted_exp,l1,9,48,3,0.500000,3939,0.964356,0.971362,0.007006
